CityName,RegionName,Address,DeptNm,BranchNm,Longitude,Latitude,direct,limit,Station_Count
新北市,土城區,擺接堡路2.5公里處與自強路口,新北市政府警察局,土城分局,121.43305,24.97264,往板橋,50,98.0
新北市,土城區,臺65線快速公路10.4公里,新北市政府警察局,土城分局,121.4378,24.980923,往土城,60,103.0
新北市,土城區,臺65線快速公路10.4公里,新北市政府警察局,土城分局,121.4378,24.980923,往板橋,60,103.0
新北市,土城區,擺接堡路1號裕德國小前,新北市政府警察局,土城分局,121.43934,24.983744,往土城或板橋,50,106.0
新北市,新北市土城區,金城路1段62號,新北市政府警察局,土城分局,121.4425,24.9709,雙向,50,95.0
新北市,土城區,金城路2段27號前,新北市政府警察局,土城分局,121.44939,24.97739,往土城,50,106.0
新北市,土城區,城林橋頭,新北市政府警察局,土城分局,121.4508,24.97889,往土城,50,106.0
新北市,土城區,中華路1段與裕民路口,新北市政府警察局,土城分局,121.4508,24.97889,往中和,50,106.0
新北市,土城區,中華路2段與水源街口,新北市政府警察局,土城分局,121.4508,24.97889,往土城,50,106.0
新北市,土城區,金城路2段46巷口,新北市政府警察局,土城分局,121.45098,24.97919,往中和,50,106.0
新北市,蘆洲區,環堤大道與永樂街口,新北市政府警察局,蘆洲分局,121.45572,25.08899,雙向,50,108.0
新北市,蘆洲區,三民路與長榮路口,新北市政府警察局,蘆洲分局,121.46128,25.09364,往蘆洲,50,99.0
新北市,蘆洲區,環堤大道與民族路422巷口,新北市政府警察局,蘆洲分局,121.47416,25.09737,往五股,50,90.0
新北市,新北市五股區,新五路2段572號,新北市政府警察局,蘆洲分局,121.4431,25.0859,往成泰路,50,118.0
新北市,五股區,新五路2段347號前,新北市政府警察局,蘆洲分局,121.44501,25.08844,往新莊或五股,50,117.0
新北市,五股區,新五路3段210號,新北市政府警察局,蘆洲分局,121.44712,25.091421,往疏洪北路或新城八路,50,111.0
新北市,五股區,臺64線快速公路10.4公里,新北市政府警察局,蘆洲分局,121.4484,25.09222,往東,80,110.0
新北市,五股區,疏洪一路1K+535,新北市政府警察局,蘆洲分局,121.4526,25.0839,往蘆洲或新莊,50,117.0
